split,group_id,class_name,source_group_image,original_path,split_dataset_path
train,group_2308,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2308\Bgrade__rot2_cell0613.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0613.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0613.png
train,group_6356,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6356\ok__mirrh_cell2574.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2574.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2574.png
train,group_3691,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3691\ok__cell0709.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0709.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0709.png
train,group_0688,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0688\Bgrade__cell0292.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0292.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0292.png
train,group_6012,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6012\ok__mirrh_cell1990.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1990.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1990.png
train,group_0613,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0613\Bgrade__cell0077.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0077.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0077.png
train,group_6673,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6673\ok__mirrv_cell0769.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0769.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0769.png
train,group_3201,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3201\Bgrade__rot_cell0602.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0602.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0602.png
train,group_2268,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2268\Bgrade__rot2_cell0494.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0494.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0494.png
train,group_9187,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9187\ok__rot_cell0151.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0151.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0151.png
train,group_8095,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8095\ok__rot2_cell0791.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0791.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0791.png
train,group_1899,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1899\Bgrade__mirrv_cell0758.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0758.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0758.png
train,group_8954,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8954\ok__rot3_cell2365.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2365.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2365.png
train,group_6740,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6740\ok__mirrv_cell0921.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0921.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0921.png
train,group_0259,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0259\ok__cell1701.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1701.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1701.png
train,group_2925,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2925\Bgrade__rot3_cell1906.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1906.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1906.png
train,group_4944,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4944\ok__cell2606.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2606.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2606.png
train,group_2823,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2823\Bgrade__rot3_cell0852.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0852.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0852.png
train,group_3340,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3340\Bgrade__rot_cell1623.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell1623.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell1623.png
train,group_3526,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3526\ok__cell0207.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0207.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0207.png
train,group_4564,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4564\ok__cell2096.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2096.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2096.png
train,group_5330,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5330\ok__mirrh_cell0905.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0905.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0905.png
train,group_5224,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5224\ok__mirrh_cell0664.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0664.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0664.png
train,group_2286,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2286\Bgrade__rot2_cell0528.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0528.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0528.png
train,group_6064,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6064\ok__mirrh_cell2112.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2112.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2112.png
train,group_4655,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4655\ok__cell2199.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2199.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2199.png
train,group_5001,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5001\ok__mirrh_cell0033.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0033.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0033.png
train,group_0485,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0485\ok__rot3_cell2300.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2300.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2300.png
train,group_2212,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2212\Bgrade__rot2_cell0407.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0407.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0407.png
train,group_5417,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5417\ok__mirrh_cell1033.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1033.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1033.png
train,group_6602,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6602\ok__mirrv_cell0623.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0623.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0623.png
train,group_2556,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2556\Bgrade__rot3_cell0146.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0146.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0146.png
train,group_0008,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0008\ok__mirrv_cell2066.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2066.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2066.png
train,group_3658,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3658\ok__cell0629.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0629.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0629.png
train,group_8604,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8604\ok__rot3_cell1792.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1792.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1792.png
train,group_4875,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4875\ok__cell2513.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2513.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2513.png
train,group_4403,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4403\ok__cell1826.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1826.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1826.png
train,group_5547,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5547\ok__mirrh_cell1234.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1234.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1234.png
train,group_5298,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5298\ok__mirrh_cell0813.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0813.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0813.png
train,group_2427,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2427\Bgrade__rot2_cell1456.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell1456.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell1456.png
train,group_1815,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1815\Bgrade__mirrv_cell0493.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0493.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0493.png
train,group_9041,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9041\ok__rot3_cell2497.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2497.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2497.png
train,group_2275,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2275\Bgrade__rot2_cell0505.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0505.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0505.png
train,group_1012,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1012\Bgrade__cell1624.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1624.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1624.png
train,group_8398,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8398\ok__rot3_cell1413.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1413.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1413.png
train,group_1068,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1068\Bgrade__cell2036.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell2036.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell2036.png
train,group_1992,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1992\Bgrade__mirrv_cell1627.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell1627.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell1627.png
train,group_3971,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3971\ok__cell1171.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1171.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1171.png
train,group_8517,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8517\ok__rot3_cell1594.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1594.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1594.png
train,group_5880,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5880\ok__mirrh_cell1801.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1801.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1801.png
train,group_7597,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7597\ok__mirrv_cell2277.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2277.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2277.png
train,group_4543,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4543\ok__cell2048.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2048.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2048.png
train,group_8759,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8759\ok__rot3_cell2048.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2048.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2048.png
train,group_3868,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3868\ok__cell1005.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1005.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1005.png
train,group_8846,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8846\ok__rot3_cell2197.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2197.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2197.png
train,group_3049,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3049\Bgrade__rot_cell0283.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0283.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0283.png
train,group_0782,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0782\Bgrade__cell0453.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0453.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0453.png
train,group_2676,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2676\Bgrade__rot3_cell0428.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0428.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0428.png
train,group_1750,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1750\Bgrade__mirrv_cell0388.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0388.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0388.png
train,group_7938,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7938\ok__rot2_cell0326.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0326.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0326.png
train,group_6943,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6943\ok__mirrv_cell1216.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1216.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1216.png
train,group_2792,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2792\Bgrade__rot3_cell0708.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0708.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0708.png
train,group_5775,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5775\ok__mirrh_cell1567.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1567.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1567.png
train,group_6358,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6358\ok__mirrh_cell2576.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2576.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2576.png
train,group_4980,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4980\ok__img317_box0_cls1_conf0.93.jpg,C:\Users\my\PVModulecv\ResNetTrainData\ok\img317_box0_cls1_conf0.93.jpg,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__img317_box0_cls1_conf0.93.jpg
train,group_6968,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6968\ok__mirrv_cell1249.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1249.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1249.png
train,group_1092,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1092\Bgrade__cell2392.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell2392.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell2392.png
train,group_7374,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7374\ok__mirrv_cell1930.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1930.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1930.png
train,group_4628,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4628\ok__cell2170.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2170.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2170.png
train,group_2325,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2325\Bgrade__rot2_cell0673.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0673.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0673.png
train,group_8423,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8423\ok__rot3_cell1447.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1447.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1447.png
train,group_5056,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5056\ok__mirrh_cell0138.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0138.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0138.png
train,group_2609,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2609\Bgrade__rot3_cell0295.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0295.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0295.png
train,group_8466,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8466\ok__rot3_cell1506.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1506.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1506.png
train,group_2291,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2291\Bgrade__rot2_cell0534.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0534.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0534.png
train,group_1728,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1728\Bgrade__mirrv_cell0361.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0361.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0361.png
train,group_0611,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0611\Bgrade__cell0070.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0070.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0070.png
train,group_4667,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4667\ok__cell2213.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2213.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2213.png
train,group_7035,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7035\ok__mirrv_cell1348.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1348.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1348.png
train,group_7500,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7500\ok__mirrv_cell2151.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2151.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2151.png
train,group_0344,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0344\ok__cell1599.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1599.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1599.png
train,group_7462,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7462\ok__mirrv_cell2096.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2096.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2096.png
train,group_8249,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8249\ok__rot3_cell1195.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1195.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1195.png
train,group_3751,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3751\ok__cell0802.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0802.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0802.png
train,group_7641,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7641\ok__mirrv_cell2371.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2371.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2371.png
train,group_8741,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8741\ok__rot3_cell2002.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2002.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2002.png
train,group_6000,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6000\ok__mirrh_cell1971.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1971.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1971.png
train,group_3216,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3216\Bgrade__rot_cell0639.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0639.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0639.png
train,group_0098,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0098\Bgrade__044.jpg,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\044.jpg,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__044.jpg
train,group_6692,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6692\ok__mirrv_cell0804.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0804.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0804.png
train,group_5177,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5177\ok__mirrh_cell0565.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0565.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0565.png
